datetime,Mean_Returns_30,Sharpe_Ratio_30,Sortino_Ratio_30,Calmar_Ratio_30,Skewness_30,Kurtosis_30,Hurst_Returns_30,ACF_Lag_1_30,ACF_Lag_2_30,ACF_Lag_3_30,ACF_Lag_4_30,ACF_Lag_5_30,ACF_Lag_6_30,ACF_Lag_7_30,ACF_Lag_8_30,ACF_Lag_9_30,ACF_Lag_10_30,Jarque-Bera_statistic,Jarque-Bera_pvalue,VaR_95_30,CVaR_95_30,Omega_Ratio_30,Mean_Returns_60,Sharpe_Ratio_60,Sortino_Ratio_60,Calmar_Ratio_60,Skewness_60,Kurtosis_60,Hurst_Returns_60,ACF_Lag_1_60,ACF_Lag_2_60,ACF_Lag_3_60,ACF_Lag_4_60,ACF_Lag_5_60,ACF_Lag_6_60,ACF_Lag_7_60,ACF_Lag_8_60,ACF_Lag_9_60,ACF_Lag_10_60,VaR_95_60,CVaR_95_60,Omega_Ratio_60,Mean_Returns_90,Sharpe_Ratio_90,Sortino_Ratio_90,Calmar_Ratio_90,Skewness_90,Kurtosis_90,Hurst_Returns_90,ACF_Lag_1_90,ACF_Lag_2_90,ACF_Lag_3_90,ACF_Lag_4_90,ACF_Lag_5_90,ACF_Lag_6_90,ACF_Lag_7_90,ACF_Lag_8_90,ACF_Lag_9_90,ACF_Lag_10_90,VaR_95_90,CVaR_95_90,Omega_Ratio_90,Cumulative_Returns,Log_Returns,Volatility_of_Volatility_30,Max_Drawdown_Duration_30
2024-07-02 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018040854944432416,0.01788004988142297,,
2024-07-03 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015511849333977423,-0.0024872794385453795,,
2024-07-04 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01416228362272931,-0.0013298350589609714,,
2024-07-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009442178610497454,-0.004665055509140724,,
2024-07-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012409525044307035,0.0029352781501876166,,
2024-07-07 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009432090151741956,-0.0029452722928758135,,
2024-07-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004161262176667235,-0.013557830054366907,,
2024-07-09 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009830938346644835,-0.005709636763824152,,
2024-07-10 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008805402454882039,0.0010351819854797987,,
2024-07-11 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0029147302606890024,0.00592541274142342,,
2024-07-12 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010384763807573583,-0.007520075349088,,
2024-07-13 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012906436398929855,-0.002551386384820139,,
2024-07-14 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01297737529901255,-7.18690222324387e-05,,
2024-07-15 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01609222648791908,-0.0031607953127178326,,
2024-07-16 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012709775293704872,0.003431876977436454,,
2024-07-17 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01203992295567824,0.0006782455500566665,,
2024-07-18 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009728968844803898,0.0023363854228444815,,
2024-07-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012836849476141499,-0.003143349315107969,,
2024-07-20 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004248398806730891,0.008662504898537786,,
2024-07-21 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003595612574296636,0.0006553565679870745,,
2024-07-22 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038059606117604172,0.0074008285945509735,,
2024-07-23 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021594332087253587,-0.0016416312842519928,,
2024-07-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005913464274896363,0.0037389433861947634,,
2024-07-25 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029978009628564006,-0.0029027318525592515,,
2024-07-26 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013349010501624292,-0.0043291093419084705,,
2024-07-27 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004360061250173741,-0.0030338012120608945,,
2024-07-28 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003944424349247133,0.0004173699282395893,,
2024-07-29 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004429870963449822,-0.00048748780724596836,,
2024-07-30 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042456385983313805,0.008676363219013059,,
2024-07-31 03:00:00,-2.0940920117781815e-05,-0.05627449347236151,,,0.7971899721038863,2.2982565349005672,,-0.06150411739748937,0.034079839158796026,-0.21983749785799073,0.26724519866830104,-0.03650121335106841,-0.2701355181550939,-0.20846277716845923,-0.01280274872256816,0.06572546522922965,-0.16330090559454,,,-0.006682544175085305,-0.01047910347768275,0.9902907824301518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001132155535845003,-0.005369448211726069,,
2024-08-01 03:00:00,-0.0007906213323543418,-2.5669739021239963,,-0.02378770056322932,0.013544616512482947,0.6448419276029681,,0.007439118254483991,-0.0009008860109348262,-0.15490209830235252,0.22425884302584237,0.04566554833336332,0.11569571945528234,-0.02171014155551752,-0.08674307122862766,-0.12962359397068662,0.021707282129167987,,,-0.006682544175085305,-0.01047910347768275,0.6599664053473989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006175996074119672,-0.005062349518865971,,30.0
2024-08-02 03:00:00,-0.00038925751711344853,-1.1819618457773058,,-0.006001969342628977,0.05151687592641393,0.29775264009832525,,-0.054636034526367526,-0.07940266432984601,0.005802925918915912,0.2085309350804026,0.031024586081912445,0.05356598673937243,-0.07907183989384096,-0.10264324957365487,-0.07120692293894618,-0.010578374147026236,,,-0.006682544175085305,-0.01047910347768275,0.8264041818594482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003321707360419701,0.009511349104046012,,31.0
2024-08-03 03:00:00,-0.00021682402463780518,-0.6517708823404944,,-0.002295409718931829,-0.03576990291987197,0.16903056055631716,,-0.0036980451775932466,-0.09928227712846611,-0.024995322054871795,0.2600307469975816,0.026819750110386,0.06037949755378982,-0.08846579243527879,-0.143119278444532,-0.09199075266497204,0.013797466689605452,,,-0.006682544175085305,-0.01047910347768275,0.9013549536004295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007178529735524464,0.003836684060039209,,32.0
2024-08-04 03:00:00,-0.0003680250004936885,-1.0673048883298761,,-0.0028530216250268747,-0.08639606765725562,-0.028133385712794976,,-0.030160039894145788,-0.21349285739107976,-0.0472600300297008,0.2809406011114112,-0.11321620686831758,0.09429423949766542,-0.164083720738981,-0.11270787714149064,-0.019140754570131643,0.02866405753208972,,,-0.008425962820528595,-0.0113282784708552,0.843341847545259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002077662848662176,-0.009232710921483039,,33.0
